"R.Gobert, J.Ingles, J.Jerebko, D.Mitchell, R.Rubio",1.4
"Z.Collins, P.Connaughton, E.Davis, D.Lillard, S.Napier",1.4
"W.Barton, W.Chandler, G.Harris, N.Jokic, J.Murray",1.3
"D.Green, A.Iguodala, S.Livingston, K.Thompson, D.West",1.3
"K.Bazemore, J.Collins, D.Dedmon, T.Prince, D.Schroder",1.2
"B.Beal, M.Gortat, K.Oubre Jr., O.Porter Jr., T.Satoransky",1.2
"C.Capela, E.Gordon, J.Harden, L.Mbah a Moute, P.Tucker",1.2
"G.Dragic, J.Richardson, D.Waiters, H.Whiteside, J.Winslow",1.1
"W.Chandler, G.Harris, N.Jokic, J.Murray, M.Plumlee",1.1
"G.Antetokounmpo, E.Bledsoe, J.Henson, K.Middleton, J.Terry",1.1
"G.Antetokounmpo, M.Brogdon, J.Henson, K.Middleton, T.Snell",1.1
"N.Bjelica, J.Crawford, G.Dieng, T.Jones, K.Towns",1.1
"L.Ball, K.Caldwell-Pope, B.Ingram, K.Kuzma, J.Randle",1.1
"H.Barnes, Y.Ferrell, M.Kleber, W.Matthews, S.Mejri",1.1
"S.Adams, C.Anthony, C.Brewer, P.George, R.Westbrook",1.0
"N.Batum, D.Howard, M.Kidd-Gilchrist, K.Walker, M.Williams",1.0
"D.Booker, T.Chandler, M.Chriss, M.James, T.Warren",1.0
"Z.Collins, P.Connaughton, E.Davis, M.Harkless, S.Napier",1.0
"J.Bayless, R.Covington, J.Embiid, J.Redick, B.Simmons",1.0
"I.Clark, A.Davis, J.Holiday, D.Miller, E.Moore",1.0
"D.DeRozan, C.Miles, J.Poeltl, P.Siakam, F.VanVleet",1.0
"M.Carter-Williams, T.Graham, F.Kaminsky, J.Lamb, C.Zeller",0.9
"J.Allen, D.Carroll, A.Crabbe, S.Dinwiddie, D.Russell",0.9
"J.Poeltl, N.Powell, P.Siakam, F.VanVleet, D.Wright",0.9
"W.Barton, G.Harris, N.Jokic, T.Lyles, J.Murray",0.9
"B.Bogdanovic, D.Collison, V.Oladipo, M.Turner, T.Young",0.8
"T.Ariza, C.Capela, J.Harden, C.Paul, P.Tucker",0.8
"D.Bender, D.Booker, A.Len, E.Payton, T.Warren",0.8
"D.Booker, T.Chandler, M.Chriss, T.Ulis, T.Warren",0.8
"L.Babbitt, K.Bazemore, D.Dedmon, T.Prince, D.Schroder",0.8
"B.Bogdanovic, W.Cauley-Stein, B.Hield, K.Koufos, F.Mason",0.8
"G.Antetokounmpo, M.Brogdon, T.Maker, K.Middleton, T.Snell",0.8
"W.Barton, W.Chandler, G.Harris, J.Murray, M.Plumlee",0.8
"W.Chandler, G.Harris, N.Jokic, T.Lyles, J.Murray",0.8
"B.Beal, I.Mahinmi, K.Oubre Jr., T.Satoransky, M.Scott",0.8
"R.Anderson, T.Ariza, C.Capela, E.Gordon, C.Paul",0.7
"G.Dragic, T.Johnson, J.Richardson, H.Whiteside, J.Winslow",0.7
"J.Grant, J.Holiday, R.Lopez, L.Markkanen, D.Nwaba",0.7
"A.Abrines, S.Adams, C.Anthony, P.George, R.Westbrook",0.7
"S.Curry, K.Durant, D.Green, A.Iguodala, K.Thompson",0.7
"R.Baker, M.Beasley, D.McDermott, F.Ntilikina, K.O'Quinn",0.6
"T.Ariza, C.Capela, E.Gordon, J.Harden, P.Tucker",0.6
"D.Green, S.Livingston, K.Thompson, D.West, N.Young",0.6
"J.Brown, A.Horford, K.Irving, M.Smart, J.Tatum",0.6
"C.Joseph, V.Oladipo, D.Sabonis, L.Stephenson, T.Young",0.6
"J.Grant, J.Holiday, Z.LaVine, R.Lopez, L.Markkanen",0.5
"G.Antetokounmpo, E.Bledsoe, T.Maker, K.Middleton, T.Snell",0.5
"D.Brooks, M.Conley, J.Ennis III, M.Gasol, J.Martin",0.5
"B.Bogdanovic, W.Cauley-Stein, D.Fox, B.Hield, S.Labissiere",0.5
"W.Ellington, J.Johnson, T.Johnson, K.Olynyk, J.Richardson",0.5
"H.Barnes, Y.Ferrell, W.Matthews, D.Powell, D.Smith Jr.",0.5
"N.Batum, D.Howard, F.Kaminsky, J.Lamb, K.Walker",0.5
"G.Dragic, W.Ellington, J.Johnson, T.Johnson, K.Olynyk",0.5
"S.Adams, C.Anthony, R.Felton, P.George, R.Westbrook",0.5
"D.Augustin, E.Fournier, A.Gordon, J.Simmons, N.Vucevic",0.4
"A.Abrines, R.Felton, J.Grant, J.Huestis, P.Patterson",0.4
"M.Beasley, C.Lee, D.McDermott, F.Ntilikina, K.O'Quinn",0.4
"C.Felicio, J.Holiday, L.Markkanen, D.Nwaba, C.Payne",0.3
"B.Beal, M.Morris, K.Oubre Jr., O.Porter Jr., J.Wall",0.3
"R.Covington, A.Johnson, J.Redick, D.Saric, B.Simmons",0.3
"G.Dragic, T.Johnson, K.Olynyk, J.Richardson, H.Whiteside",0.2
"J.Bayless, R.Covington, A.Johnson, D.Saric, B.Simmons",0.2
"C.Joseph, V.Oladipo, L.Stephenson, M.Turner, T.Young",0.2
"T.Harris, W.Johnson, D.Jordan, A.Rivers, M.Teodosic",0.1
"R.Bullock, A.Drummond, R.Jackson, S.Johnson, A.Tolliver",0.1
"N.Batum, T.Graham, D.Howard, K.Walker, M.Williams",0.1
"J.Butler, J.Crawford, G.Dieng, T.Jones, K.Towns",0.1
"R.Bullock, A.Drummond, S.Johnson, I.Smith, A.Tolliver",0.1
"J.Crawford, T.Gibson, J.Teague, K.Towns, A.Wiggins",0.1
"J.Barea, H.Barnes, W.Matthews, D.Nowitzki, D.Smith Jr.",0.1
"D.Cousins, A.Davis, J.Holiday, E.Moore, R.Rondo",0.0
"D.Howard, M.Kidd-Gilchrist, J.Lamb, K.Walker, M.Williams",0.0
"S.Adams, C.Anthony, P.George, J.Grant, R.Westbrook",0.0
"L.Ball, K.Caldwell-Pope, B.Ingram, B.Lopez, J.Randle",-0.1
"B.Adebayo, G.Dragic, J.Johnson, T.Johnson, J.Richardson",-0.1
"B.Beal, M.Gortat, M.Morris, K.Oubre Jr., J.Wall",-0.1
"D.Cunningham, A.Davis, J.Holiday, E.Moore, R.Rondo",-0.1
"B.Bogdanovic, C.Joseph, V.Oladipo, D.Sabonis, T.Young",-0.1
"N.Batum, D.Howard, J.Lamb, K.Walker, M.Williams",-0.1
"L.Ball, K.Caldwell-Pope, B.Ingram, K.Kuzma, B.Lopez",-0.2
"M.Harkless, D.Lillard, C.McCollum, J.Nurkic, N.Vonleh",-0.2
"G.Dragic, J.Johnson, T.Johnson, J.Richardson, H.Whiteside",-0.2
"D.Favors, J.Ingles, J.Jerebko, D.Mitchell, R.Rubio",-0.2
"I.Clark, A.Davis, J.Holiday, D.Miller, N.Mirotic",-0.2
"B.Griffin, W.Johnson, D.Jordan, A.Rivers, S.Thornwell",-0.3
"B.Griffin, W.Johnson, D.Jordan, A.Rivers, L.Williams",-0.3
"L.Galloway, L.Kennard, E.Moreland, I.Smith, A.Tolliver",-0.3
"R.Covington, A.Johnson, T.McConnell, D.Saric, B.Simmons",-0.3
"Q.Acy, D.Carroll, A.Crabbe, S.Dinwiddie, R.Hollis-Jefferson",-0.3
"D.DeRozan, S.Ibaka, K.Lowry, J.Valanciunas, D.Wright",-0.3
