"C.Boozer, R.Brewer, R.Hamilton, J.Noah, D.Rose",3.3
"A.Horford, J.Johnson, J.Smith, J.Teague, M.Williams",2.1
"C.Billups, C.Butler, B.Griffin, D.Jordan, C.Paul",6.1
"T.Booker, J.Crawford, N.Hilario, C.Singleton, J.Wall",2.6
"A.Bogut, C.Delfino, S.Jackson, B.Jennings, J.Leuer",-0.3
"D.Collison, P.George, D.Granger, R.Hibbert, D.West",3.4
"K.Hinrich, J.Johnson, Z.Pachulia, J.Smith, J.Teague",3.4
"C.Anthony, T.Chandler, L.Fields, J.Lin, A.Stoudemire",1.3
"O.Casspi, K.Irving, A.Jamison, A.Parker, A.Varejao",-1.9
"C.Boozer, L.Deng, R.Hamilton, J.Noah, D.Rose",1.8
"J.Dudley, C.Frye, M.Gortat, G.Hill, S.Nash",4.6
"A.Bynum, D.Ebanks, P.Gasol, R.Sessions, M.World Peace",5.3
"K.Bryant, A.Bynum, D.Fisher, P.Gasol, M.World Peace",2.2
"K.Bryant, A.Bynum, P.Gasol, R.Sessions, M.World Peace",2.4
"K.Durant, S.Ibaka, K.Perkins, T.Sefolosha, R.Westbrook",1.9
"R.Anderson, D.Howard, J.Nelson, J.Richardson, H.Turkoglu",1.9
"A.Gee, R.Hollins, K.Irving, A.Jamison, A.Parker",0.7
"A.Biedrins, S.Curry, M.Ellis, D.Lee, D.Wright",-1.6
"S.Dalembert, K.Lowry, K.Martin, C.Parsons, L.Scola",0.8
"M.Beasley, W.Johnson, K.Love, D.Milicic, L.Ridnour",-1.7
"D.Augustin, B.Diaw, G.Henderson, C.Maggette, D.White",-4.5
"R.Bell, D.Harris, G.Hayward, A.Jefferson, P.Millsap",-1.2
"R.Allen, K.Garnett, J.O'Neal, P.Pierce, R.Rondo",2.3
"D.Augustin, B.Biyombo, G.Henderson, C.Maggette, T.Thomas",-4.3
"C.Butler, R.Foye, B.Griffin, D.Jordan, C.Paul",1.9
"C.Billups, C.Butler, R.Foye, B.Griffin, D.Jordan",5.6
"C.Delfino, M.Ellis, D.Gooden, E.Ilyasova, B.Jennings",-1.9
"A.Gee, A.Jamison, A.Parker, D.Sloan, T.Thompson",-4.4
"W.Johnson, K.Love, N.Pekovic, L.Ridnour, R.Rubio",0.5
"L.Aldridge, M.Camby, R.Felton, W.Matthews, G.Wallace",2.5
"C.Anthony, T.Chandler, B.Davis, L.Fields, I.Shumpert",3.7
"C.Anthony, T.Chandler, L.Fields, I.Shumpert, A.Stoudemire",0.6
"J.Anthony, C.Bosh, M.Chalmers, L.James, D.Wade",2.8
"A.Bargnani, R.Butler, J.Calderon, D.DeRozan, A.Johnson",-0.2
"B.Bass, A.Bradley, K.Garnett, P.Pierce, R.Rondo",5.2
"D.Carroll, D.Harris, G.Hayward, A.Jefferson, P.Millsap",-0.6
"D.Cousins, T.Evans, T.Outlaw, I.Thomas, J.Thompson",6.2
"W.Johnson, K.Love, D.Milicic, L.Ridnour, R.Rubio",-0.5
"B.Knight, J.Maxiell, G.Monroe, T.Prince, R.Stuckey",-0.8
"M.Camby, G.Dragic, C.Lee, C.Parsons, L.Scola",0.6
"C.Delfino, D.Gooden, E.Ilyasova, S.Jackson, B.Jennings",-6.8
"W.Johnson, K.Love, N.Pekovic, L.Ridnour, M.Webster",-1.7
"N.Batum, R.Felton, J.Hickson, W.Matthews, J.Przybilla",-1.6
"M.Brooks, K.Humphries, G.Wallace, D.Williams, S.Williams",0.4
"T.Battie, E.Brand, J.Holiday, A.Iguodala, J.Meeks",2.8
"C.Boozer, R.Brewer, L.Deng, J.Noah, D.Rose",4.6
"J.Barea, W.Johnson, N.Pekovic, A.Randolph, M.Webster",-0.7
"C.Boozer, R.Brewer, L.Deng, J.Noah, C.Watson",-0.4
"A.Gee, K.Irving, A.Jamison, A.Parker, T.Thompson",-2.3
"K.Hinrich, Z.Pachulia, J.Smith, J.Teague, M.Williams",-1.8
"W.Johnson, N.Pekovic, L.Ridnour, R.Rubio, D.Williams",-2.0
"D.Augustin, B.Biyombo, D.Brown, G.Henderson, B.Mullens",-1.7
"A.Afflalo, K.Faried, D.Gallinari, K.Koufos, T.Lawson",3.6
"A.Anderson, D.DeRozan, A.Gray, A.Johnson, B.Uzoh",-0.4
"D.Cousins, T.Evans, I.Thomas, J.Thompson, M.Thornton",-1.0
"D.Cook, K.Durant, S.Ibaka, K.Perkins, R.Westbrook",-1.8
"T.Ariza, M.Belinelli, J.Jack, E.Okafor, J.Smith",-4.3
"B.Biyombo, D.Brown, G.Henderson, B.Mullens, K.Walker",-3.5
"C.Delfino, D.Gooden, B.Jennings, S.Livingston, L.Mbah a Moute",-2.5
"T.Allen, M.Conley, M.Gasol, R.Gay, M.Speights",-0.2
"M.Ellis, D.Gooden, E.Ilyasova, B.Jennings, L.Mbah a Moute",4.1
"L.Aldridge, N.Batum, R.Felton, W.Matthews, J.Przybilla",-0.4
"T.Ariza, G.Ayon, M.Belinelli, C.Kaman, G.Vasquez",0.3
"D.Cousins, J.Salmons, I.Thomas, J.Thompson, M.Thornton",5.4
"W.Johnson, K.Love, L.Ridnour, M.Webster, D.Williams",-0.3
"C.Budinger, J.Hill, K.Lowry, K.Martin, L.Scola",2.4
"J.Johnson, Z.Pachulia, J.Smith, J.Teague, M.Williams",-0.7
"B.Knight, G.Monroe, T.Prince, R.Stuckey, B.Wallace",-2.8
"R.Allen, B.Bass, K.Garnett, P.Pierce, R.Rondo",1.3
"A.Bargnani, J.Calderon, D.DeRozan, A.Gray, J.Johnson",-1.4
"B.Biyombo, B.Diaw, C.Maggette, K.Walker, R.Williams",-4.5
"J.Calderon, D.DeRozan, A.Gray, A.Johnson, J.Johnson",0.1
"T.Ariza, G.Ayon, M.Belinelli, J.Jack, C.Kaman",0.3
"C.Boozer, L.Deng, R.Hamilton, J.Noah, C.Watson",1.7
"D.Harris, G.Hayward, A.Jefferson, C.Miles, P.Millsap",0.2
"R.Bell, D.Harris, J.Howard, A.Jefferson, P.Millsap",-0.8
"A.Blatche, R.Lewis, J.McGee, J.Wall, N.Young",-2.0
"S.Brown, J.Dudley, C.Frye, M.Gortat, S.Nash",0.6
"M.Gortat, G.Hill, M.Morris, S.Nash, R.Price",-3.3
"D.Augustin, G.Henderson, B.Mullens, T.Thomas, K.Walker",-2.3
"J.Collins, K.Hinrich, J.Johnson, J.Smith, J.Teague",3.6
"D.Cousins, T.Evans, D.Greene, I.Thomas, M.Thornton",-1.0
"C.Jenkins, D.Lee, K.Thompson, J.Tyler, D.Wright",-0.6
"M.Barnes, K.Bryant, A.Bynum, D.Fisher, P.Gasol",-0.3
"A.Afflalo, D.Gallinari, N.Hilario, T.Lawson, T.Mozgov",-1.1
"A.Biedrins, M.Ellis, C.Jenkins, D.Lee, D.Wright",-2.7
"P.George, D.Granger, R.Hibbert, G.Hill, D.West",3.3
"A.Daye, B.Knight, J.Maxiell, G.Monroe, T.Prince",1.8
"D.Blair, T.Duncan, R.Jefferson, K.Leonard, T.Parker",0.6
"J.Crawford, K.Seraphin, C.Singleton, J.Vesely, J.Wall",-0.9
"J.Bayless, J.Calderon, D.DeRozan, A.Johnson, J.Johnson",1.5
"M.Brooks, K.Humphries, D.Stevenson, D.Williams, S.Williams",0.2
"V.Carter, B.Haywood, J.Kidd, S.Marion, D.Nowitzki",3.9
"L.Aldridge, N.Batum, R.Felton, J.Hickson, W.Matthews",6.3
"W.Green, I.Johnson, T.McGrady, J.Pargo, M.Williams",3.7
"D.Harris, G.Hayward, J.Howard, A.Jefferson, P.Millsap",-1.3
"A.Afflalo, C.Brewer, K.Faried, T.Lawson, T.Mozgov",-2.5
"A.Biedrins, D.Lee, N.Robinson, K.Thompson, D.Wright",-0.1
"V.Carter, B.Haywood, S.Marion, D.Nowitzki, D.West",4.6
"M.Brooks, J.Farmar, K.Humphries, D.Stevenson, S.Williams",-1.7
"M.Brooks, K.Humphries, M.Okur, D.Stevenson, D.Williams",-0.4
"S.Erden, A.Gee, D.Gibson, R.Sessions, T.Thompson",-2.7
"B.Haywood, J.Kidd, S.Marion, D.Nowitzki, D.West",-0.5
"D.Cousins, T.Evans, J.Salmons, J.Thompson, M.Thornton",-1.7
"L.Allen, E.Brand, J.Holiday, A.Iguodala, J.Meeks",2.1
"R.Anderson, G.Davis, J.Nelson, J.Redick, J.Richardson",0.8
"D.Favors, D.Harris, G.Hayward, A.Jefferson, P.Millsap",7.3
"T.Allen, M.Conley, M.Gasol, R.Gay, Z.Randolph",2.9
"M.Conley, M.Gasol, R.Gay, Q.Pondexter, M.Speights",1.2
"J.Anthony, C.Bosh, M.Chalmers, L.James, J.Jones",3.8
"T.Booker, J.Crawford, K.Seraphin, C.Singleton, J.Wall",-0.8
"R.Anderson, C.Duhon, D.Howard, J.Richardson, H.Turkoglu",4.0
"E.Brand, S.Hawes, J.Holiday, A.Iguodala, J.Meeks",2.6
"V.Carter, J.Kidd, I.Mahinmi, S.Marion, D.Nowitzki",-1.3
"S.Dalembert, G.Dragic, C.Lee, C.Parsons, L.Scola",2.7
"S.Dalembert, G.Dragic, K.Martin, C.Parsons, L.Scola",0.9
"T.Booker, J.McGee, C.Singleton, J.Wall, N.Young",-1.7
"C.Delfino, D.Gooden, T.Harris, E.Ilyasova, B.Jennings",-1.9
"M.Brooks, K.Humphries, A.Morrow, M.Okur, D.Williams",-1.4
"E.Brand, J.Holiday, A.Iguodala, J.Meeks, N.Vucevic",0.4
"D.Cousins, T.Evans, C.Hayes, J.Salmons, M.Thornton",-1.5
"J.Childress, R.Lopez, M.Morris, M.Redd, S.Telfair",1.3
"D.Cousins, T.Evans, J.Hickson, J.Salmons, M.Thornton",-1.6
"N.Collison, D.Cook, J.Harden, E.Maynor, N.Mohammed",2.8
"C.Anthony, T.Chandler, T.Douglas, L.Fields, A.Stoudemire",0.1
"S.Blake, K.Bryant, A.Bynum, P.Gasol, M.World Peace",-0.9
"E.Brand, S.Hawes, J.Holiday, A.Iguodala, E.Turner",-3.4
"M.Barnes, S.Blake, A.Bynum, A.Goudelock, T.Murphy",0.3
"T.Booker, J.Crawford, J.McGee, C.Singleton, J.Wall",-2.5
"K.Durant, J.Harden, S.Ibaka, K.Perkins, R.Westbrook",1.0
"R.Anderson, D.Howard, J.Nelson, J.Redick, H.Turkoglu",3.3
"A.Gee, D.Gibson, S.Samuels, R.Sessions, T.Thompson",-0.3
"T.Ariza, M.Belinelli, J.Jack, C.Landry, E.Okafor",0.5
"D.Blair, T.Duncan, M.Ginobili, R.Jefferson, T.Parker",0.0
"D.Blair, T.Duncan, D.Green, R.Jefferson, T.Parker",0.7
"R.Lewis, J.McGee, J.Vesely, J.Wall, N.Young",-1.2
"B.Gordon, B.Knight, J.Maxiell, G.Monroe, T.Prince",-0.8
"L.Aldridge, N.Batum, M.Camby, J.Crawford, G.Wallace",-0.5
"L.Aldridge, N.Batum, M.Camby, R.Felton, G.Wallace",-1.2
"L.Amundson, L.Barbosa, T.Hansbrough, G.Hill, D.Jones",0.8
"J.Anthony, S.Battier, C.Bosh, M.Chalmers, L.James",0.5
"M.Barnes, S.Blake, P.Gasol, J.McRoberts, M.World Peace",0.5
"L.Amundson, T.Hansbrough, G.Hill, D.Jones, A.Price",0.2
"C.Boozer, R.Brewer, K.Korver, J.Noah, D.Rose",0.9
"M.Dunleavy, D.Gooden, E.Ilyasova, B.Jennings, B.Udrih",1.9
"D.Blair, T.Duncan, D.Green, K.Leonard, T.Parker",0.1
"N.Collison, J.Harden, R.Ivey, R.Jackson, N.Mohammed",-2.2
"D.Favors, J.Howard, E.Kanter, C.Miles, E.Watson",-0.5
"A.Bargnani, J.Calderon, D.DeRozan, A.Johnson, J.Johnson",0.8
"B.Haywood, J.Kidd, S.Marion, D.Nowitzki, J.Terry",1.1
"R.Beaubois, D.Nowitzki, L.Odom, J.Terry, B.Wright",1.5
"A.Blatche, J.McGee, C.Singleton, J.Wall, N.Young",-2.3
"N.Collison, D.Cook, J.Harden, R.Jackson, N.Mohammed",1.3
"C.Delfino, M.Dunleavy, D.Gooden, E.Ilyasova, B.Jennings",-0.8
"B.Gordon, J.Jerebko, G.Monroe, T.Prince, R.Stuckey",1.0
"A.Afflalo, C.Brewer, A.Harrington, J.McGee, A.Miller",1.1
"S.Curry, M.Ellis, D.Lee, E.Udoh, D.Wright",3.6
"O.Asik, L.Deng, T.Gibson, K.Korver, J.Lucas",3.5
"C.Budinger, G.Dragic, J.Hill, C.Lee, P.Patterson",2.3
"A.Burks, D.Favors, E.Kanter, C.Miles, E.Watson",-0.6
"M.Bonner, M.Ginobili, S.Jackson, G.Neal, T.Splitter",1.0
"C.Delfino, D.Gooden, E.Ilyasova, B.Jennings, S.Livingston",-1.1
"K.Hinrich, J.Johnson, J.Smith, J.Teague, M.Williams",2.1
"D.Blair, T.Duncan, R.Jefferson, G.Neal, T.Parker",2.6
"D.McGuire, N.Robinson, B.Rush, K.Thompson, E.Udoh",0.8
"C.Budinger, S.Dalembert, K.Lowry, K.Martin, L.Scola",1.4
"S.Battier, C.Bosh, N.Cole, U.Haslem, M.Miller",0.6
"S.Battier, C.Bosh, N.Cole, U.Haslem, D.Wade",-1.2
"W.Green, T.McGrady, Z.Pachulia, J.Pargo, V.Radmanovic",0.9
"L.Aldridge, R.Felton, W.Matthews, K.Thomas, G.Wallace",2.0
"B.Bass, A.Bradley, K.Garnett, P.Pierce, M.Pietrus",1.6
"R.Allen, B.Bass, P.Pierce, R.Rondo, C.Wilcox",-1.2
"C.Anthony, T.Chandler, B.Davis, I.Shumpert, J.Smith",-1.0
"J.Anthony, S.Battier, M.Chalmers, L.James, D.Wade",0.4
"T.Evans, C.Hayes, J.Hickson, J.Salmons, M.Thornton",0.3
"O.Asik, J.Butler, T.Gibson, K.Korver, J.Lucas",1.2
"B.Bass, A.Bradley, P.Pierce, R.Rondo, G.Stiemsma",0.1
"S.Brown, R.Lopez, M.Morris, M.Redd, S.Telfair",-1.9
"C.Butler, B.Griffin, D.Jordan, C.Paul, M.Williams",0.2
"T.Allen, M.Conley, M.Gasol, R.Gay, O.Mayo",1.3
"T.Booker, J.Crawford, J.McGee, J.Wall, N.Young",-0.5
