"K.Bryant, E.Clark, P.Gasol, S.Nash, M.World Peace",-3.1
"D.Harris, A.Horford, K.Korver, J.Smith, J.Teague",2.4
"L.Aldridge, N.Batum, V.Claver, J.Hickson, D.Lillard",-1.9
"C.Anthony, R.Brewer, T.Chandler, R.Felton, J.Kidd",0.6
"K.Bryant, E.Clark, D.Howard, S.Nash, M.World Peace",1.4
"D.Cousins, T.Evans, J.Johnson, I.Thomas, J.Thompson",-3.3
"S.Dalembert, M.Ellis, T.Harris, E.Ilyasova, B.Jennings",-0.8
"T.Duncan, D.Green, K.Leonard, T.Parker, T.Splitter",4.3
"G.Dragic, J.Dudley, M.Gortat, L.Scola, P.Tucker",-1.2
"C.Boozer, L.Deng, R.Hamilton, J.Noah, N.Robinson",-2.4
"J.Calderon, E.Davis, D.DeRozan, L.Fields, A.Johnson",1.9
"M.Gelabale, N.Pekovic, L.Ridnour, R.Rubio, D.Williams",-1.8
"A.Bargnani, J.Calderon, D.DeRozan, D.McGuire, J.Valanciunas",1.3
"B.Bass, A.Bradley, K.Garnett, P.Pierce, R.Rondo",-1.5
"K.Humphries, J.Johnson, B.Lopez, G.Wallace, D.Williams",0.0
"A.Afflalo, G.Davis, M.Harkless, J.Nelson, N.Vucevic",-2.6
"A.Horford, K.Korver, J.Smith, J.Teague, L.Williams",1.9
"K.Bryant, C.Duhon, D.Howard, A.Jamison, M.World Peace",0.7
"M.Daniels, M.Ellis, E.Ilyasova, B.Jennings, L.Sanders",-1.5
"A.Kirilenko, L.Ridnour, R.Rubio, G.Stiemsma, D.Williams",1.4
"R.Foye, G.Hayward, A.Jefferson, P.Millsap, M.Williams",-0.8
"A.Gee, K.Irving, C.Miles, T.Thompson, T.Zeller",0.9
"R.Foye, A.Jefferson, P.Millsap, M.Williams, M.Williams",-1.8
"M.Gelabale, L.Ridnour, R.Rubio, G.Stiemsma, D.Williams",-2.3
"B.Haywood, M.Kidd-Gilchrist, B.Mullens, J.Taylor, K.Walker",-0.3
"A.Afflalo, M.Harkless, E.Moore, A.Nicholson, N.Vucevic",-4.0
"B.Beal, N.Hilario, E.Okafor, A.Price, M.Webster",3.7
"M.Beasley, G.Dragic, J.Dudley, M.Gortat, L.Scola",-4.1
"A.Brooks, D.Cousins, F.Garcia, J.Salmons, J.Thompson",3.7
"C.Anthony, R.Felton, K.Martin, P.Prigioni, I.Shumpert",2.5
"K.Bryant, P.Gasol, D.Howard, S.Nash, M.World Peace",0.6
"S.Brown, G.Dragic, J.Dudley, M.Gortat, L.Scola",0.3
"B.Biyombo, G.Henderson, M.Kidd-Gilchrist, B.Mullens, K.Walker",-2.1
"S.Blake, K.Bryant, P.Gasol, D.Howard, J.Meeks",-3.3
"A.Drummond, B.Knight, G.Monroe, K.Singler, R.Stuckey",-1.5
"A.Afflalo, G.Davis, J.Nelson, J.Redick, N.Vucevic",1.7
"T.Ariza, B.Beal, T.Booker, E.Okafor, A.Price",-3.1
"D.Collison, B.James, S.Marion, O.Mayo, D.Nowitzki",-0.4
"G.Hayward, A.Jefferson, P.Millsap, M.Williams, M.Williams",-1.3
"J.Calderon, E.Davis, D.DeRozan, M.Pietrus, J.Valanciunas",0.3
"H.Barnes, S.Curry, F.Ezeli, D.Lee, K.Thompson",0.6
"M.Daniels, M.Ellis, B.Jennings, L.Mbah a Moute, L.Sanders",-1.5
"M.James, C.Kaman, S.Marion, O.Mayo, D.Nowitzki",-0.5
"M.Beasley, S.Brown, G.Dragic, M.Gortat, M.Morris",-2.7
"C.Boozer, J.Butler, R.Hamilton, K.Hinrich, J.Noah",-0.3
"A.Afflalo, D.Jones, J.Nelson, A.Nicholson, N.Vucevic",-0.3
"D.Blair, T.Duncan, D.Green, G.Neal, T.Parker",-1.1
"R.Evans, B.Lopez, G.Wallace, C.Watson, D.Williams",1.0
"B.Bass, K.Garnett, P.Pierce, R.Rondo, J.Terry",1.0
"B.Diaw, D.Green, K.Leonard, T.Parker, T.Splitter",2.4
"O.Asik, J.Harden, J.Lin, M.Morris, C.Parsons",0.8
"K.Bogans, K.Humphries, J.Johnson, B.Lopez, D.Williams",2.4
"C.Anthony, T.Chandler, R.Felton, J.Kidd, I.Shumpert",-1.2
"D.Carroll, R.Foye, A.Jefferson, P.Millsap, M.Williams",-0.2
"A.Davis, R.Lopez, A.Rivers, L.Thomas, G.Vasquez",-0.2
"J.Dudley, J.O'Neal, L.Scola, S.Telfair, P.Tucker",2.3
"M.Harkless, T.Harris, E.Moore, B.Udrih, N.Vucevic",0.9
"K.Bogans, R.Evans, J.Johnson, B.Lopez, D.Williams",-0.6
"T.Duncan, D.Green, C.Joseph, K.Leonard, T.Splitter",2.3
"W.Ellington, A.Gee, S.Livingston, T.Thompson, T.Zeller",-1.9
"M.Barnes, E.Bledsoe, J.Crawford, L.Odom, R.Turiaf",1.4
"D.Collison, C.Kaman, S.Marion, O.Mayo, D.Nowitzki",-1.3
"J.Crowder, M.James, C.Kaman, O.Mayo, D.Nowitzki",-2.6
"A.Horford, K.Korver, Z.Pachulia, J.Smith, J.Teague",1.6
"A.Aminu, R.Anderson, R.Lopez, R.Mason Jr., G.Vasquez",-0.4
"A.Aminu, A.Davis, R.Lopez, A.Rivers, G.Vasquez",-0.1
"B.Biyombo, G.Henderson, M.Kidd-Gilchrist, K.Walker, H.Warrick",-2.7
"J.Calderon, J.Maxiell, G.Monroe, K.Singler, R.Stuckey",-4.4
"B.Beal, N.Hilario, E.Okafor, J.Wall, M.Webster",4.4
"D.DeRozan, R.Gay, A.Gray, A.Johnson, K.Lowry",-1.1
"C.Anthony, T.Chandler, R.Felton, J.Smith, A.Stoudemire",0.4
"A.Bogut, S.Curry, J.Jack, D.Lee, K.Thompson",1.8
"K.Faried, D.Gallinari, A.Iguodala, K.Koufos, A.Miller",1.7
"S.Hawes, J.Holiday, E.Turner, N.Young, T.Young",-0.7
"B.Knight, J.Maxiell, G.Monroe, T.Prince, R.Stuckey",-1.8
"J.Barea, C.Budinger, D.Cunningham, A.Shved, G.Stiemsma",0.1
"B.Beal, J.Crawford, E.Okafor, C.Singleton, M.Webster",-6.6
"W.Bynum, A.Daye, A.Drummond, R.Stuckey, C.Villanueva",-0.3
"M.Belinelli, C.Boozer, L.Deng, J.Noah, N.Robinson",-1.0
"M.Belinelli, J.Butler, L.Deng, T.Gibson, N.Robinson",0.4
"L.Allen, J.Holiday, E.Turner, D.Wright, T.Young",-1.1
"S.Battier, C.Bosh, M.Chalmers, L.James, D.Wade",2.8
"S.Dalembert, M.Ellis, E.Ilyasova, B.Jennings, L.Mbah a Moute",0.3
"A.Afflalo, G.Davis, E.Moore, J.Redick, N.Vucevic",-0.8
"T.Allen, M.Conley, E.Davis, M.Gasol, T.Prince",3.2
"C.Anthony, T.Chandler, R.Felton, J.Kidd, J.Smith",3.4
"M.Barnes, E.Bledsoe, J.Crawford, R.Hollins, L.Odom",0.5
"D.Harris, A.Horford, J.Smith, D.Stevenson, J.Teague",-3.1
"A.Horford, K.Korver, J.Smith, J.Teague, A.Tolliver",0.1
"M.Barnes, J.Crawford, G.Hill, L.Odom, R.Turiaf",-0.2
"K.Bogans, R.Evans, B.Lopez, G.Wallace, D.Williams",0.9
"P.George, G.Green, R.Hibbert, G.Hill, D.West",0.1
"K.Brown, J.Holiday, J.Richardson, E.Turner, T.Young",-2.0
"S.Curry, J.Jack, C.Landry, D.Lee, K.Thompson",1.2
"A.Gee, S.Livingston, T.Thompson, D.Waiters, T.Zeller",-1.5
"K.Bryant, D.Howard, J.Meeks, S.Nash, M.World Peace",3.3
"A.Drummond, C.Maggette, K.Singler, R.Stuckey, C.Villanueva",0.5
"A.Blatche, K.Humphries, J.Johnson, G.Wallace, D.Williams",1.5
"D.Carroll, D.Favors, G.Hayward, E.Kanter, E.Watson",0.6
"L.Allen, S.Hawes, J.Holiday, E.Turner, N.Young",-1.3
"R.Allen, C.Andersen, S.Battier, N.Cole, D.Wade",0.1
"K.Bogans, J.Johnson, B.Lopez, G.Wallace, D.Williams",2.5
"R.Anderson, A.Rivers, B.Roberts, J.Smith, L.Thomas",-0.1
"A.Burks, D.Favors, G.Hayward, E.Kanter, E.Watson",-1.9
"M.Ellis, E.Ilyasova, B.Jennings, J.Redick, L.Sanders",-1.0
"A.Afflalo, J.McRoberts, J.Nelson, J.Redick, N.Vucevic",1.9
"O.Asik, C.Delfino, J.Harden, J.Lin, C.Parsons",0.7
"J.Barea, D.Cunningham, M.Gelabale, A.Shved, G.Stiemsma",1.1
"B.Bass, A.Bradley, J.Green, C.Lee, P.Pierce",3.3
"W.Ellington, S.Livingston, C.Miles, M.Speights, L.Walton",-0.7
"A.Aminu, A.Davis, R.Lopez, R.Mason Jr., G.Vasquez",-1.1
"P.George, T.Hansbrough, R.Hibbert, G.Hill, L.Stephenson",2.9
"B.Biyombo, G.Henderson, B.Mullens, R.Sessions, K.Walker",0.0
"D.Collison, D.Jones, C.Kaman, S.Marion, O.Mayo",-2.4
"N.Collison, K.Durant, D.Fisher, R.Jackson, K.Martin",1.5
"B.Diaw, T.Duncan, D.Green, K.Leonard, T.Parker",1.4
"S.Hawes, J.Holiday, R.Ivey, E.Turner, T.Young",-1.8
"A.Aminu, R.Anderson, R.Lopez, A.Rivers, G.Vasquez",-1.1
"L.Barbosa, K.Garnett, J.Green, C.Lee, J.Sullinger",0.3
"B.Bass, A.Bradley, J.Green, P.Pierce, C.Wilcox",-0.2
"K.Garnett, J.Green, C.Lee, J.Sullinger, J.Terry",2.3
"A.Blatche, R.Evans, J.Johnson, G.Wallace, D.Williams",1.5
"A.Aminu, R.Anderson, E.Gordon, R.Lopez, G.Vasquez",-1.0
"M.Conley, W.Ellington, M.Gasol, R.Gay, Z.Randolph",1.8
"D.Augustin, P.George, R.Hibbert, L.Stephenson, D.West",-0.9
"B.Bass, K.Garnett, C.Lee, P.Pierce, R.Rondo",-0.8
"S.Battier, M.Chalmers, U.Haslem, L.James, D.Wade",3.1
"M.Conley, M.Gasol, R.Gay, Q.Pondexter, Z.Randolph",0.8
"K.Durant, S.Ibaka, K.Martin, K.Perkins, R.Westbrook",0.7
"J.Adrien, B.Gordon, B.Haywood, R.Sessions, J.Taylor",-0.1
"A.Aminu, R.Anderson, A.Davis, E.Gordon, G.Vasquez",0.8
"J.Adrien, B.Biyombo, G.Henderson, M.Kidd-Gilchrist, K.Walker",0.2
"B.Bass, P.Pierce, R.Rondo, J.Terry, C.Wilcox",0.4
"M.Dunleavy, M.Ellis, E.Ilyasova, B.Jennings, L.Sanders",0.8
"R.Allen, J.Anthony, S.Battier, N.Cole, L.James",0.0
"R.Allen, S.Battier, C.Bosh, N.Cole, M.Miller",-1.9
"H.Barnes, A.Biedrins, S.Curry, D.Lee, K.Thompson",0.5
"E.Brand, V.Carter, D.Collison, S.Marion, O.Mayo",-0.4
"V.Carter, D.Collison, C.Kaman, S.Marion, O.Mayo",0.6
"C.Bosh, M.Chalmers, L.James, R.Lewis, D.Wade",-0.5
"D.Cousins, J.Salmons, I.Thomas, J.Thompson, M.Thornton",-0.2
"M.Barnes, J.Crawford, B.Griffin, L.Odom, C.Paul",0.9
"C.Brewer, W.Chandler, T.Lawson, J.McGee, A.Miller",-1.1
"L.Aldridge, N.Batum, M.Leonard, D.Lillard, W.Matthews",0.9
"S.Hawes, J.Holiday, J.Richardson, E.Turner, T.Young",-0.5
"C.Anthony, R.Brewer, T.Chandler, R.Felton, J.Smith",1.0
"C.Brewer, W.Chandler, A.Iguodala, J.McGee, A.Miller",0.8
"S.Brown, G.Dragic, J.Dudley, M.Gortat, M.Morris",1.6
"K.Durant, S.Ibaka, K.Martin, T.Sefolosha, R.Westbrook",0.6
"T.Allen, J.Bayless, M.Gasol, R.Gay, Z.Randolph",-0.5
"C.Anthony, T.Chandler, R.Felton, I.Shumpert, J.Smith",-0.5
"C.Butler, J.Crawford, B.Griffin, D.Jordan, C.Paul",0.8
"D.Cunningham, A.Kirilenko, N.Pekovic, L.Ridnour, R.Rubio",1.4
"M.Dunleavy, M.Ellis, J.Henson, E.Udoh, B.Udrih",0.4
"R.Allen, C.Andersen, S.Battier, N.Cole, L.James",1.1
"R.Allen, S.Battier, C.Bosh, L.James, D.Wade",1.6
"A.Anderson, D.DeRozan, R.Gay, A.Johnson, K.Lowry",0.3
"M.Belinelli, L.Deng, T.Gibson, N.Mohammed, N.Robinson",-0.4
"P.George, G.Hill, I.Mahinmi, L.Stephenson, D.West",0.4
"D.Augustin, G.Green, T.Hansbrough, I.Mahinmi, L.Stephenson",-1.1
"J.Bayless, M.Conley, M.Gasol, T.Prince, Z.Randolph",1.9
"M.Belinelli, J.Butler, T.Gibson, J.Noah, N.Robinson",1.2
"K.Bryant, D.Howard, A.Jamison, S.Nash, M.World Peace",1.5
"C.Delfino, J.Harden, J.Lin, C.Parsons, G.Smith",1.2
"B.Biyombo, B.Gordon, G.Henderson, J.McRoberts, K.Walker",-2.2
"V.Carter, D.Collison, S.Marion, O.Mayo, B.Wright",0.9
"N.Collison, K.Durant, K.Martin, E.Maynor, H.Thabeet",0.8
"D.Favors, R.Foye, G.Hayward, A.Jefferson, M.Williams",0.3
"M.Belinelli, L.Deng, T.Gibson, J.Noah, N.Robinson",0.5
"P.George, R.Hibbert, G.Hill, D.West, S.Young",-0.9
"E.Brand, D.Collison, S.Marion, O.Mayo, D.Nowitzki",-1.4
"K.Faried, D.Gallinari, A.Iguodala, T.Lawson, A.Miller",1.2
"L.Aldridge, L.Babbitt, N.Batum, D.Lillard, W.Matthews",3.2
"C.Anthony, T.Chandler, R.Felton, S.Novak, J.Smith",-0.3
"M.Barnes, J.Crawford, B.Griffin, D.Jordan, C.Paul",1.9
"M.Belinelli, C.Boozer, J.Butler, T.Gibson, N.Robinson",-0.5
"E.Brand, V.Carter, D.Collison, O.Mayo, B.Wright",-0.1
"W.Chandler, D.Gallinari, A.Iguodala, K.Koufos, T.Lawson",0.5
"N.Collison, K.Martin, E.Maynor, T.Sefolosha, H.Thabeet",0.0
"S.Curry, F.Ezeli, J.Jack, D.Lee, K.Thompson",0.1
"S.Curry, D.Green, J.Jack, D.Lee, K.Thompson",0.8
"H.Barnes, S.Curry, J.Jack, C.Landry, D.Lee",0.8
"H.Barnes, S.Curry, C.Landry, D.Lee, K.Thompson",0.1
"C.Brewer, W.Chandler, D.Gallinari, J.McGee, A.Miller",0.9
"S.Hawes, J.Holiday, E.Turner, D.Wright, T.Young",0.3
"R.Allen, S.Battier, C.Bosh, M.Chalmers, L.James",0.8
"J.Butler, L.Deng, T.Gibson, J.Noah, N.Robinson",-1.2
"N.Collison, K.Durant, S.Ibaka, K.Martin, R.Westbrook",0.4
"A.Drummond, B.Knight, G.Monroe, T.Prince, R.Stuckey",0.3
"D.Augustin, P.George, T.Hansbrough, O.Johnson, I.Mahinmi",0.5
"R.Allen, C.Bosh, M.Chalmers, L.James, D.Wade",2.3
"R.Allen, C.Bosh, N.Cole, L.James, D.Wade",-0.5
"M.Barnes, E.Bledsoe, J.Crawford, B.Griffin, L.Odom",1.2
"K.Faried, D.Gallinari, A.Iguodala, T.Lawson, J.McGee",-0.5
"L.Allen, J.Holiday, E.Turner, N.Young, T.Young",0.0
"E.Brand, V.Carter, D.Collison, O.Mayo, D.Nowitzki",0.1
"S.Hawes, J.Holiday, D.Wright, N.Young, T.Young",0.3
"R.Allen, S.Battier, C.Bosh, N.Cole, D.Wade",-0.3
"N.Collison, K.Durant, K.Martin, T.Sefolosha, R.Westbrook",1.1
"C.Brewer, K.Faried, A.Iguodala, J.McGee, A.Miller",0.2
"N.Collison, K.Durant, K.Martin, K.Perkins, R.Westbrook",1.2
"M.Dunleavy, M.Ellis, E.Ilyasova, B.Jennings, E.Udoh",0.9
