 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quincy Acy,-0.420907292951635,0.378861575433215,0.228146828576846,-0.497514467301111,-0.475028310041293,-0.705272406995156,1.11783719073254,-0.531772131967628,-0.621285402776975,0.72973647517981,-0.341640670810672,-0.566460315696347,1.15751527748649,1.05048342681098,-0.444106206043604,-0.385687087730317,0.130462095803976,0.362083758024311,-0.289576024002836,-0.091911853333106,-0.747028850552897,-0.295657554893296,0.0380787597696565,-0.793898557533021,0.0241126092480151,-0.495543058367623
Jordan Adams,-1.34418780652296,-1.81635007849269,-0.803468261955954,-1.28826767607435,-0.975605088899757,-0.844527969934077,-1.03509011280999,-0.970237598839653,-0.789483511819173,-1.64577332087379,-0.749392338686772,-0.654435433243814,-0.613488154187859,-1.46147705114048,0.117586107070626,0.440439701666947,-0.551018513085048,-1.07584786815843,-0.928633420951824,-1.03066777862128,-0.163775202545907,2.02621835174156,-0.898496693288275,-0.137051483021017,-0.905026600442166,-0.806039556997917
Steven Adams,-1.11336767813013,1.18762376372171,2.04236647054832,0.629038049307335,0.17572150247471,-0.310714978668215,1.66813699477705,-0.970237598839653,-1.06981369355617,-1.64577332087379,0.590363141477556,0.166665663865875,1.21769500574726,1.17278861862135,0.0373443480543074,0.440439701666947,-0.641882594270251,2.45362066883557,0.756154261913689,1.40156348235263,-0.5720527561508,-0.295657554893296,1.67708580262104,-0.00568206811861597,1.48418851018973,0.0158629393763899
Arron Afflalo,0.733193349012525,0.841011397312353,1.22418898495334,1.51728137971015,1.0267020265341,1.08184065072099,0.0268919651706323,0.929779424272453,0.836431542255403,0.693001787611971,0.823364094549614,0.929116682610587,-0.0202879756173267,0.109674259038898,0.117586107070626,-0.0043978003161951,0.660502569384327,-0.683684697381319,0.465673626936876,0.12144176605057,0.127851621457588,-0.527845145556781,-0.664352830023793,0.125687346783785,0.422315127686664,0.892558935508984
Alexis Ajinca,0.040732963834029,0.378861575433215,-0.198728381298795,-0.519178938774351,-0.224739920612061,-0.310714978668215,0.345486588564818,-0.970237598839653,-1.06981369355617,-1.64577332087379,0.124361235333442,0.166665663865875,0.0570859607179603,-0.116119941226402,-0.363864447027285,-0.449235302299337,0.655454564874038,0.623525871875718,0.407577499941514,0.505478280941186,-0.747028850552897,-0.760032736220266,0.506366486298622,-0.268420897923418,0.820517646125313,-0.349427059012191
Cole Aldrich,0.040732963834029,0.41737406058981,-0.625603591174436,-0.659998003350406,-0.3749129542696,-0.658853886015516,1.5040124918164,-0.970237598839653,-1.06981369355617,-1.64577332087379,-0.0503894794706005,-0.273209923871458,1.07154423711394,1.0128510601001,-0.283622688010967,-0.258590658592276,0.0244540010879053,0.754246928801421,0.465673626936876,0.590819728694657,-0.5720527561508,0.40090521709716,1.67708580262104,-0.00568206811861597,0.820517646125313,-0.440749558609336
LaMarcus Aldridge,0.733193349012525,0.956548852782138,1.8289288656105,1.2139787790848,2.12797094002272,1.73169994443595,0.702698742067391,-0.970237598839653,-0.95768162086137,-1.64577332087379,2.86212243393011,2.68861903355992,0.426761434319887,0.231979450849268,1.722421287397,1.45721113477127,0.75136665056953,2.06145749805846,2.09236518280703,2.16963651213386,-0.163775202545907,-0.295657554893296,1.67708580262104,0.257056761686186,0.422315127686664,1.84231293131929
Cliff Alexander,-1.5750079349158,-1.58527516755312,-0.803468261955954,-1.61323474817294,-1.17583580044314,-1.23908539826102,0.577191769215136,-0.970237598839653,-1.06981369355617,-1.64577332087379,-0.982393291758829,-1.00633590343368,0.246222249537551,0.109674259038898,-1.08604027817415,-1.14826566255856,-3.57982121925848,-0.683684697381319,-1.21911405592864,-1.11600922637475,-1.03865567455639,-1.22440791754724,-0.196065103494827,-1.31937621714262,-2.09963415575811,-1.20785855522536
Lavoy Allen,-0.190087164558803,1.14911127856511,0.192573894420542,0.0874262624763509,-0.274797598497908,-0.449970541607135,0.731661889648681,-0.970237598839653,-1.06981369355617,-1.64577332087379,0.066110997065428,-0.00928457122905794,0.383775914133616,0.260203725882431,-0.604589724076241,-0.576331731437378,-0.399578377776376,1.66929432728135,0.407577499941514,0.846844071955068,-0.455402026549402,-0.760032736220266,0.272222623034139,-0.268420897923418,0.289580954873781,-0.459014058528765
Tony Allen,1.65647386258385,0.571424001216189,1.22418898495334,0.639870285043954,0.225779180360556,0.153470231128188,0.171707703077081,-0.677927287591636,-0.677351439124375,0.53994058941264,0.473862664941528,0.57721621242072,-0.0288850796545803,-0.134936124581844,0.0373443480543074,0.249795057959886,-0.288522278550016,1.01568904265283,0.233289118955426,0.505478280941186,-0.397076661748703,2.49059353306853,-0.196065103494827,0.125687346783785,1.35145433737685,0.0889209390541061
Al-Farouq Aminu,-0.420907292951635,1.2646487340349,2.11351233886093,0.986501828615784,0.325894536132249,0.501609138475489,-0.233776363060975,1.22208973552047,1.341025869382,0.564430381124533,-0.108639717738615,-0.0679346495940358,-0.0288850796545803,0.13789853407206,0.0373443480543074,0.0591504142528251,0.140558104824554,0.492804814950014,1.33711553186731,1.14553913909221,-0.0471244729445094,0.633092807760645,0.506366486298622,0.519795591490987,0.555049300499547,0.417681937603828
